0.0	-200.0
300.0	-195.864
600.0	-169.967
900.0	-145.035
1200.0	-137.338
1500.0	-118.401
1800.0	-134.357
2100.0	-120.156
2400.0	-122.146
2700.0	-122.338
3000.0	-117.103
3300.0	-116.982
3600.0	-114.421
3900.0	-112.768
4200.0	-112.685
4500.0	-115.097
4800.0	-114.119
5100.0	-113.345
5400.0	-112.87
5700.0	-113.634
6000.0	-113.031
6300.0	-113.3
6600.0	-112.495
6900.0	-113.591
7200.0	-113.84
7500.0	-114.661
7800.0	-114.532
8100.0	-112.476
8400.0	-113.601
8700.0	-113.218
9000.0	-113.959
9300.0	-113.826
9600.0	-113.718
9900.0	-114.103
10200.0	-112.783
10500.0	-115.918
10800.0	-118.226
11100.0	-115.517
11400.0	-114.634
11700.0	-115.283
12000.0	-114.613
