0.0	-200.0
300.0	-200.0
600.0	-169.019
900.0	-142.582
1200.0	-135.991
1500.0	-137.041
1800.0	-130.922
2100.0	-129.837
2400.0	-131.686
2700.0	-123.769
3000.0	-127.348
3300.0	-125.927
3600.0	-124.393
3900.0	-122.693
4200.0	-122.083
4500.0	-122.7
4800.0	-122.169
5100.0	-122.01
5400.0	-122.065
5700.0	-123.896
6000.0	-126.593
6300.0	-124.312
6600.0	-126.544
6900.0	-124.514
7200.0	-125.886
7500.0	-125.73
7800.0	-123.285
8100.0	-122.587
8400.0	-122.766
8700.0	-122.562
9000.0	-122.483
9300.0	-123.343
9600.0	-128.495
9900.0	-125.133
10200.0	-119.86
10500.0	-120.682
10800.0	-121.822
11100.0	-119.84
11400.0	-120.315
11700.0	-120.429
12000.0	-119.488
