0.0	-200.0
300.0	-200.0
600.0	-168.915
900.0	-130.249
1200.0	-138.083
1500.0	-125.495
1800.0	-115.833
2100.0	-122.93
2400.0	-114.856
2700.0	-113.119
3000.0	-113.292
3300.0	-113.829
3600.0	-115.422
3900.0	-112.669
4200.0	-113.257
4500.0	-115.46
4800.0	-115.093
5100.0	-115.344
5400.0	-116.039
5700.0	-115.818
6000.0	-115.936
6300.0	-116.57
6600.0	-115.382
6900.0	-114.845
7200.0	-113.895
7500.0	-114.516
7800.0	-114.382
8100.0	-112.931
8400.0	-114.173
8700.0	-114.088
9000.0	-114.56
9300.0	-114.507
9600.0	-113.762
9900.0	-115.123
10200.0	-113.77
10500.0	-114.306
10800.0	-114.87
11100.0	-115.065
11400.0	-114.362
11700.0	-114.679
12000.0	-114.39
