0.0	-200.0
300.0	-198.046
600.0	-153.433
900.0	-151.093
1200.0	-143.3
1500.0	-124.589
1800.0	-142.253
2100.0	-122.732
2400.0	-126.694
2700.0	-110.632
3000.0	-119.419
3300.0	-124.8
3600.0	-122.521
3900.0	-121.949
4200.0	-121.421
4500.0	-123.958
4800.0	-122.402
5100.0	-121.39
5400.0	-121.592
5700.0	-121.173
6000.0	-120.686
6300.0	-120.304
6600.0	-121.169
6900.0	-119.922
7200.0	-121.199
7500.0	-121.356
7800.0	-121.077
8100.0	-120.465
8400.0	-121.116
8700.0	-121.566
9000.0	-122.208
9300.0	-121.211
9600.0	-120.848
9900.0	-121.107
10200.0	-121.316
10500.0	-121.688
10800.0	-123.599
11100.0	-122.051
11400.0	-122.412
11700.0	-122.386
12000.0	-122.383
