0.0	-200.0
300.0	-199.26799999999997
600.0	-177.73559999999998
900.0	-154.81
1200.0	-146.7526
1500.0	-131.94940000000003
1800.0	-131.1966
2100.0	-128.80519999999999
2400.0	-127.0646
2700.0	-126.4616
3000.0	-125.13699999999999
3300.0	-125.12340000000002
3600.0	-125.55920000000003
3900.0	-125.429
4200.0	-124.70719999999999
4500.0	-124.3982
4800.0	-124.12539999999998
5100.0	-123.84360000000001
5400.0	-123.8788
5700.0	-124.5912
6000.0	-124.24959999999999
6300.0	-123.04540000000001
6600.0	-124.10359999999999
6900.0	-123.13320000000002
7200.0	-123.3826
7500.0	-122.921
7800.0	-123.276
8100.0	-123.16720000000001
8400.0	-123.7046
8700.0	-124.35240000000002
9000.0	-123.77699999999997
