0.0	-200.0
300.0	-197.7252
600.0	-180.86039999999997
900.0	-163.8198
1200.0	-152.287
1500.0	-139.92600000000002
1800.0	-134.2332
2100.0	-129.79479999999998
2400.0	-130.65
2700.0	-130.44160000000002
3000.0	-129.1004
3300.0	-127.50899999999999
3600.0	-126.5442
3900.0	-125.6434
4200.0	-126.89520000000002
4500.0	-125.13320000000002
4800.0	-125.96279999999999
5100.0	-125.27260000000001
5400.0	-124.566
5700.0	-125.4594
6000.0	-125.5844
6300.0	-125.26700000000001
6600.0	-125.1682
6900.0	-124.77260000000001
7200.0	-124.94559999999998
7500.0	-124.07359999999998
7800.0	-125.252
8100.0	-123.86679999999998
8400.0	-125.04220000000001
8700.0	-126.22840000000001
9000.0	-124.32260000000001
