0.0	-200.0
300.0	-199.9868
600.0	-167.8856
900.0	-150.42820000000003
1200.0	-141.5094
1500.0	-136.6234
1800.0	-126.58400000000002
2100.0	-123.47900000000001
2400.0	-123.24359999999999
2700.0	-122.71099999999998
3000.0	-121.36660000000002
3300.0	-119.94119999999998
3600.0	-119.27680000000001
3900.0	-119.7156
4200.0	-119.2742
4500.0	-119.01239999999999
4800.0	-118.31400000000001
5100.0	-117.73039999999999
5400.0	-118.22759999999998
5700.0	-118.20059999999998
6000.0	-118.444
6300.0	-118.0096
6600.0	-117.41
6900.0	-117.79760000000002
7200.0	-117.53799999999998
7500.0	-117.602
7800.0	-118.56860000000002
8100.0	-117.81899999999999
8400.0	-118.29660000000001
8700.0	-119.05
9000.0	-117.89259999999999
